latitude	longitude	distance	cap_act	cap_obj
48.19922833333333	-3.014795	1550.423327156867	343.8046949463784	357.5165314164524
48.19923333333333	-3.014803333333333	1515.7605103686	345.018422882418	357.6266696023994
48.19923833333334	-3.0148066666666664	1482.6036844568284	348.6200696064874	356.5012400715701
48.199243333333335	-3.0148116666666662	1460.1864325389074	351.1927274273666	355.7471015629678
48.19925	-3.014816666666667	1434.189324581443	352.9050073362518	354.2105388163353
48.19925833333333	-3.0148216666666667	1403.1063730825972	356.70732007381827	351.7053720678978
48.19926166666667	-3.014826666666666	1366.9375792438364	355.9210649594794	351.6238133260109
48.19926999999999	-3.014831666666667	1346.026320668988	351.6893988360771	348.8163743470667
48.19927666666668	-3.0148366666666666	1309.8575313689812	357.4800528312145	346.74470539934316
48.199284999999996	-3.0148416666666664	1278.7745882562504	355.7938621688636	343.42899679704556
48.19929333333333	-3.0148416666666664	1242.6058041964839	354.7349159514528	337.4444761110382
48.19930166666666	-3.014848333333333	1217.1765884411907	354.642822591404	334.23330229704305
48.19931	-3.0148516666666665	1177.4279540866673	356.3279926584898	329.07161388117134
48.19931833333333	-3.014853333333334	1144.8390320050053	352.06542058220975	322.67277767432506
48.19932833333334	-3.0148583333333336	1115.8299658093429	354.22406051289715	316.4457378476583
48.199336666666674	-3.014863333333333	1074.5753517225398	349.4713435591833	311.68489249944565
48.19934666666666	-3.01487	1038.4065828651883	346.3662862483447	306.3956932308894
48.19935666666667	-3.014876666666667	993.5721228961961	343.7778960064421	301.2272803514562
48.19936666666668	-3.0148833333333327	948.737667247289	340.82238878109797	296.26066611265514
48.199376666666666	-3.01489	903.9032159235139	336.642972377989	291.564094334106
48.19938833333334	-3.0149	859.0687689659246	333.20709578570654	287.51863786138654
48.19939666666667	-3.0149100000000004	801.9887849842678	331.1488698885503	286.08566967659317
48.19940666666666	-3.0149183333333336	755.0804850416187	325.5994353897893	282.85877519014696
48.19941333333333	-3.0149283333333328	706.6662022027704	325.49666179281326	282.65047691342147
48.199423333333336	-3.0149383333333333	664.8437486109574	321.9126131870481	280.33495821341694
48.19943	-3.01495	612.8496247788809	317.72447037568173	280.792779965604
48.199434999999994	-3.014956666666667	567.4473280416797	312.89435010795626	280.31918062809746
48.19944	-3.0149633333333337	537.8704202615012	314.06361584957943	279.8523200907389
48.199445	-3.014973333333333	508.293514092371	308.931815754579	280.6783759862193
48.199448333333336	-3.01498	471.556909002181	308.084110258314	281.2406730236038
48.19945333333333	-3.01499	447.0658397711572	308.31082937526025	282.1014902162516
48.19945666666668	-3.0149999999999997	410.3292372227876	309.0613296621199	284.1003682015364
48.19946333333334	-3.0150083333333337	378.6784684355295	306.5078983108053	283.17612259197017
48.199468333333336	-3.0150200000000003	340.4358872330405	304.2950654770258	284.8082310686432
48.19947333333333	-3.01503	300.11943859255746	304.90889514128264	285.75141608634874
48.19947833333334	-3.01504	263.3828420739598	305.72026665562436	286.7147073610997
48.199481666666664	-3.0150500000000005	226.64624704707433	305.4902339167147	288.9387392036691
48.19948666666666	-3.0150599999999996	194.99548240307988	305.8457970839819	289.9648256410701
48.19949166666667	-3.0150683333333337	158.25888972273793	307.96493667783807	290.188760009556
48.19949666666666	-3.0150783333333333	125.10214984565829	308.9100532632265	291.2373055475365
48.199501666666656	-3.0150866666666665	88.36556034261619	306.5798266083117	291.46600587970596
48.19950666666667	-3.0150966666666665	55.20882371697354	311.0629199895513	292.5362416799754
48.19951	-3.015106666666667	18.47223726168041	310.91302375141663	294.9894023215027
48.19951666666666	-3.0151166666666662	1	311.09859275792877	240.34136337234116
48.19952166666667	-3.0151266666666667	4597.638000836383	307.9256107382691	234.5873918927561
48.19952833333333	-3.0151366666666672	4551.922942546188	302.0844787209886	228.19148528780846
48.19953166666666	-3.0151466666666664	4507.6079740328105	296.1981998180596	225.17109140473397
48.199535	-3.015158333333333	4460.492857308852	286.3253996918845	222.41765876026037
48.19953666666667	-3.0151699999999995	4405.058535969207	279.1858560489229	220.9224145358985
48.19953833333334	-3.0151816666666673	4348.224138449284	274.95602026213635	219.5471885930808
48.19953833333334	-3.015195	4291.389745711323	273.08781654958125	219.03671468276457
48.19953999999999	-3.0152066666666664	4224.8360583900185	264.9878496150799	217.81835275382753
48.19953833333334	-3.0152200000000002	4168.001673692448	259.86249888836494	218.12585468363935
48.19953666666667	-3.015235	4100.047898147567	257.3429918084105	218.3805905306423
48.19953833333334	-3.015248333333333	4023.774908941186	254.1827718780428	217.16363633016334
48.19953666666667	-3.015263333333333	3958.6213220529226	251.0916474892034	217.39988943972529
48.199535	-3.015276666666667	3882.348331369552	248.83990988312866	217.6974558525092
48.19953333333333	-3.0152883333333333	3814.394547832509	245.08633314112615	218.06043541709417
48.19953166666666	-3.0153016666666663	3754.7599717679545	242.15938122268824	218.3736362540081
48.19952833333333	-3.015315	3686.8061822990835	242.2310532196864	219.53212660596557
48.199526666666664	-3.015328333333333	3617.4522816177573	239.0447281274068	219.87933076735735
48.199524999999994	-3.0153399999999997	3549.498483952798	241.08213146035138	220.30234228240923
48.19952166666667	-3.0153499999999998	3489.8638944870854	236.85487499976267	221.76581626716757
48.19952	-3.0153616666666663	3437.1483997330392	237.6920876583888	222.23830324203226
48.199515000000005	-3.0153733333333332	3377.51380294523	241.49351702209125	224.90593104035378
48.199511666666666	-3.0153849999999998	3315.0789680775383	239.98399343887982	226.6596807417918
48.19950833333334	-3.015396666666667	3254.044242409394	237.98466179928192	228.54039688214746
48.19950333333333	-3.0154066666666663	3193.009510180723	238.5745425754131	232.09848562111756
48.199501666666656	-3.015416666666667	3138.893861986334	243.94484674285732	232.91518520367003
48.19949833333333	-3.0154283333333334	3087.578454118848	246.43325174992725	235.19644056671163
48.19949666666666	-3.015438333333334	3026.5437030254902	250.8138565191867	236.07830419101944
48.19949499999999	-3.0154500000000004	2975.2282883712746	259.61193124636407	236.853162718796
48.199493333333336	-3.0154599999999996	2915.5936564664885	260.18949417918884	237.7670113413678
48.19949166666667	-3.01547	2864.278236680261	259.533261981095	238.69765119059008
48.19949	-3.0154800000000006	2812.9628143692335	259.8208501782835	239.64476905229623
48.19949	-3.015491666666667	2761.647389551367	258.5027582027408	238.73554305272353
48.19949	-3.0155033333333336	2703.412883682013	258.70693058172867	237.84147988173928
48.19948833333333	-3.015515	2645.178378810412	258.4948283535333	238.64470742260028
48.19948666666666	-3.0155266666666667	2585.5437343549875	258.08759878507385	239.4602184075076
48.19948666666666	-3.0155399999999997	2525.9090871271574	255.37540809065354	238.42580045099223
48.19948666666666	-3.015551666666667	2459.3553664500378	253.44036206401137	237.53702272519973
48.199485	-3.0155633333333336	2401.1208619078034	257.4171505193303	238.33548363206086
48.199485	-3.015575	2341.4862099825655	257.6948870253583	237.44825804053698
48.19948333333333	-3.0155866666666666	2283.251705544129	256.29289608800735	238.24531740353953
48.19948333333333	-3.0155999999999996	2223.61704992754	254.297696233416	237.23438854154884
48.199481666666664	-3.01561	2157.063330772601	254.72717894137816	238.15530206839023
48.199479999999994	-3.01562	2105.7478862880776	255.06102306031647	239.09287961730058
48.19947833333334	-3.015633333333333	2054.4324393107686	256.8304981757665	239.7836270852115
48.19947833333334	-3.0156433333333337	1986.4785593510724	258.6961412722604	239.0014141507863
48.19947666666667	-3.015655	1936.563268394403	256.79005175038	239.82223776915296
48.199475	-3.0156666666666667	1876.9285999865983	257.65448575551386	240.6550168538771
48.199475	-3.0156783333333332	1817.293928781399	254.39089570826343	239.72956201054035
48.19947333333333	-3.015691666666667	1759.059421812408	253.8469301596062	240.42811590869886
48.199471666666675	-3.0157033333333336	1691.1055315970832	253.76992955867058	241.26944784945755
48.199470000000005	-3.015715	1631.4708538058837	253.50317696543573	242.12228260648624
48.199468333333336	-3.015728333333333	1571.8361732321357	255.0625268560584	242.84830873815162
48.199466666666666	-3.015738333333333	1503.8822741723702	257.6531538122937	243.86127424190843
48.199466666666666	-3.015751666666667	1452.5668037135345	255.6311220132318	242.75101289128074
48.19946333333334	-3.0157616666666667	1386.0130777161314	258.1307908448346	245.64250412993076
48.19946166666667	-3.0157716666666667	1333.2974230842312	257.6876414367473	246.69281730640978
48.19946	-3.0157833333333333	1281.9819447901277	255.343197064764	247.60927042822
48.19945833333333	-3.0157933333333338	1222.3472476440686	259.20957685636375	248.68250781690466
48.19945666666668	-3.0158050000000003	1171.031764196081	258.80762369942806	249.6177408888088
48.19945500000001	-3.015816666666667	1111.3970616024653	258.32299761199647	250.56095749705486
48.19945500000001	-3.0158266666666664	1051.7623562223916	264.10282681190216	249.66158768864918
48.19945500000001	-3.015838333333334	1001.8470559887552	258.67457293816744	248.6214970022547
48.19945333333333	-3.0158500000000004	943.6125399629389	259.34746409814113	249.55618480992533
48.19945166666666	-3.015861666666667	883.977830129945	260.2553075326877	250.49888674523118
48.19945166666666	-3.0158733333333334	824.3431175175191	262.75351008507255	249.4508771372417
48.19944999999999	-3.015883333333333	766.108600690608	261.3039996410863	250.54305853756406
48.19944999999999	-3.0158950000000004	714.7931011531323	262.72435962551947	249.494641707106
48.19944999999999	-3.015906666666667	656.5585842957225	259.80876241228276	248.4561767513682
48.199448333333336	-3.0159183333333335	598.3240684188967	263.20851961691926	249.38938220699526
48.19944666666667	-3.01593	538.6893476942162	266.1368979190393	250.33068455644053
48.19944666666667	-3.015943333333333	479.05462416120406	264.5048792977568	249.13553203692277
48.199445	-3.0159549999999995	412.5008909190698	261.6152388813207	250.0746814842287
48.199445	-3.015966666666667	352.86616357948947	262.1419840416381	249.03061190651727
48.19944333333333	-3.015978333333334	294.6316471521273	262.7708903565784	249.96885830572623
48.19944333333333	-3.0159916666666664	234.99691612431252	260.4422155715789	248.77760674845047
48.19944166666667	-3.016003333333333	168.44318326998737	262.6944099769069	249.71365153773263
48.19944166666667	-3.016016666666667	108.808448446541	261.2486396304629	248.52521263688394
48.19944	-3.0160283333333333	42.25471585323885	262.8272892679012	249.45902183091326
48.19944	-3.01604	1	261.63689948581157	154.28657274440255
48.19943833333333	-3.016053333333333	13130.017892262165	248.9137082224217	143.65253575619454
48.199436666666664	-3.016065	13140.195655009711	230.63612257976456	135.44466532502707
48.19943166666667	-3.016075	13146.563445834767	213.92990014908352	128.70254232346076
48.199426666666675	-3.016085	13108.516961194495	200.59543934879719	123.25931401550932
48.199421666666666	-3.0160950000000004	13070.47049161638	188.33721764577245	119.00741873778762
48.199415	-3.0161016666666662	13032.424037100418	177.89690725700646	116.39880129625865
48.19940666666666	-3.0161083333333334	12966.455449550522	171.5759535428268	114.18290700844598
48.1994	-3.0161116666666667	12880.184724852741	162.40628511696076	113.09339062761205
48.19939166666666	-3.0161133333333328	12806.596147660124	157.70266340981019	112.29924634245398
48.19938333333333	-3.016115	12708.895423773316	152.0750863916609	111.60483842606226
48.199376666666666	-3.016115	12611.194701429178	150.80213881681735	111.26612277714023
48.19936833333333	-3.0161133333333328	12529.986120004185	147.04917343000403	111.05761594697898
48.19935999999999	-3.0161116666666667	12424.66538705642	144.22167056589146	110.85903124990497
48.19935333333333	-3.0161083333333334	12319.344653183793	140.0230326410795	110.91591325669567
48.199344999999994	-3.016105	12230.51605764555	135.22228292143544	110.89817521736884
48.199336666666674	-3.0161000000000002	12121.38531561648	132.90572643133396	111.06171372817991
48.199329999999996	-3.016093333333333	12008.444566027385	130.825506105457	111.51440578927543
48.19932333333333	-3.0160866666666664	11911.995956281087	127.39671193625077	112.01571376076197
48.19931666666666	-3.016078333333333	11815.547347583655	123.23986318142465	112.82700239950803
48.19931166666667	-3.01607	11715.288735712253	120.87167750735316	113.89028138947495
48.199305	-3.01606	11635.33227499277	118.88986687796566	115.34498079312853
48.199299999999994	-3.0160500000000003	11531.263667038198	118.53361711201151	117.2646717237807
48.199295	-3.01604	11447.497213793387	118.4214290349739	119.5755695579669
48.199290000000005	-3.0160299999999998	11363.73076691994	118.82157406582309	122.33204646276621
48.19928333333334	-3.01602	11279.964326013145	119.33478385225251	125.2751160390496
48.19927833333333	-3.016011666666666	11175.895739544563	121.69731536055002	128.17989657235822
48.19927166666666	-3.016001666666667	11095.9393049503	120.78770796219356	131.96566370675694
48.19926666666667	-3.0159916666666664	10991.870727253892	121.87803563360296	136.65531535678923
48.19926	-3.0159833333333332	10908.104308482916	124.00721329495084	140.26412737441788
48.199254999999994	-3.015975	10807.845732382293	124.1778919688364	144.62483108740165
48.19924833333333	-3.015966666666667	10727.889313554298	125.3387275169845	148.7282290676136
48.199243333333335	-3.01596	10627.630742888628	120.71103195348994	152.2525393313414
48.19923666666667	-3.0159499999999997	10551.484319464227	118.63995777124626	157.99795768226085
48.19923166666668	-3.015941666666667	10447.415766316113	122.43649155228732	163.08283655055374
48.19922499999999	-3.0159316666666665	10367.45936123743	126.1095459919994	168.97575766960557
48.19922	-3.0159233333333333	10263.390816861493	130.19726689654618	174.0031938323947
48.19921333333333	-3.0159166666666666	10183.434419921125	133.57614006257492	177.05187543297723
48.19920666666667	-3.0159100000000003	10086.98584990202	138.86056490617582	180.02663532310723
48.199201666666674	-3.0159033333333336	9990.537280625562	142.00949999419507	183.42434688475134
48.19919333333334	-3.0159000000000002	9914.39087287884	146.50023223143936	183.3035021855526
48.19918500000001	-3.015898333333333	9805.260107130549	150.95284322980254	181.95460165134517
48.199176666666666	-3.0158950000000004	9699.939322169233	154.48594966805197	181.83153138663943
48.19916833333333	-3.0158950000000004	9590.808554243155	157.98707582107178	179.19241117199698
48.19916	-3.015893333333333	9489.297749663627	162.20508063935785	177.7820003112763
48.199151666666666	-3.0158950000000004	9383.976962219618	164.32198572598438	173.71731811574966
48.19914333333333	-3.0158950000000004	9286.276140914646	166.93980637451213	170.9050129695055
48.19913499999999	-3.015896666666667	9184.765336639546	169.9417949543653	166.69780662099691
48.19912666666667	-3.015898333333333	9087.064517693354	170.4727280842586	162.46488793047996
48.19911833333334	-3.0159016666666663	8989.363700592472	168.01563826673285	156.9049575903104
48.199108333333335	-3.0159033333333336	8895.472872208478	164.0656177652016	152.23883226940487
48.19910166666667	-3.0159049999999996	8777.469898938252	162.60312203005103	148.79189958567613
48.19909333333333	-3.0159049999999996	8700.071247864438	157.73518817618148	146.17212363785464
48.199085	-3.0159049999999996	8598.560448006046	154.3008006875526	143.63412485516415
48.19907666666666	-3.0159049999999996	8497.0496487583	150.94457157833037	141.18622626668713
48.19906833333333	-3.0159033333333336	8395.538849406694	149.3641636458888	139.94263535391212
48.199059999999996	-3.0159016666666663	8290.2180587668	147.85640280873082	138.72649026700893
48.199051666666676	-3.0159000000000002	8184.89726739903	144.62694553573544	137.53850810329106
48.199043333333336	-3.015896666666667	8079.576475310541	142.35725282068867	137.43250457226208
48.199035	-3.015893333333333	7970.445689962754	142.78480440507246	137.32673745387692
48.19902666666667	-3.0158899999999997	7861.314903676735	140.69519531969476	137.22120713840525
48.199018333333335	-3.0158866666666664	7752.18411624834	138.84848305409875	137.11591401005865
48.19901	-3.0158816666666666	7643.053327469843	139.9548868310336	138.0784802846394
48.19900166666666	-3.0158766666666668	7530.112545818134	138.99005577242443	139.0601783583802
48.198995	-3.01587	7417.171763214828	138.6076201540194	141.67512652379045
48.19898666666666	-3.0158650000000002	7320.72315056865	134.0265015900947	142.721987686575
48.19897833333333	-3.0158599999999995	7207.782366739241	137.38646458565637	143.78594609164804
48.198971666666665	-3.015853333333333	7094.8415818561625	134.06817183774493	146.6018723085554
48.19896333333333	-3.015846666666667	6998.39296970268	132.81237527245304	148.98187379468993
48.19895666666666	-3.01584	6881.642194325837	130.68824899113957	151.96613688932388
48.198949999999996	-3.015833333333333	6785.193583267641	133.61614186263176	155.02247307383112
48.19894166666666	-3.0158266666666664	6688.744973054163	133.1563247227482	157.5678497387911
48.198935	-3.01582	6571.994198336296	135.2539695856146	160.71163522709662
48.198928333333335	-3.0158133333333335	6475.545589524323	137.26496651836507	163.87746254709216
48.19892	-3.0158066666666667	6379.09698125264	136.69041085294467	166.4733948798431
48.19891333333333	-3.015801666666667	6262.3462076038295	139.49175675264686	168.27244133944703
48.198904999999996	-3.0157966666666662	6169.707585132964	140.41925548309788	169.49519749853476
48.19889666666666	-3.0157916666666664	6056.766795692805	141.29573076942378	170.71323177901314
48.19888833333333	-3.015788333333333	5943.826004898124	142.8957525969723	170.57908142536792
48.198881666666665	-3.0157833333333333	5834.695197571208	142.09383635201826	172.35523026470023
48.19887333333333	-3.015778333333334	5742.056573136604	145.08647818633187	173.55787407482603
48.19886499999999	-3.015775	5629.115779769299	144.84496870283544	173.42554826022058
48.19885666666667	-3.0157716666666667	5519.984969347312	146.50110179235455	173.29312375683534
48.19884833333334	-3.0157683333333334	5410.854157784738	147.00837089032305	173.16060193705664
48.198840000000004	-3.015765	5301.72334476999	148.62795446591863	173.02798419683555
48.19883166666667	-3.0157616666666667	5192.592530817011	148.15179976714424	172.89527191845934
48.19882333333333	-3.015758333333333	5083.461715719865	149.26403966014996	172.7624664876564
48.198814999999996	-3.0157549999999995	4974.330899274408	150.50547290428028	172.629569307647
48.19880666666666	-3.015751666666667	4865.200081788646	154.02403109619704	172.4965817771735
48.19879833333333	-3.0157499999999997	4756.0692632643695	154.6215651646348	171.01974063223375
48.198789999999995	-3.0157483333333337	4650.7484276322775	153.34616255602577	169.53383541067245
48.198781666666676	-3.0157466666666664	4545.427591279468	152.85992038191225	168.0408416790479
48.198773333333335	-3.0157450000000003	4440.106754299064	151.8726636484586	166.5427734209752
48.198765	-3.015743333333333	4334.7859161878605	154.14758683535499	165.0416723367261
48.198755	-3.0157416666666665	4229.46507735057	152.80701370573962	162.96609725857405
48.198746666666665	-3.0157416666666665	4103.84206685045	151.80944600087125	160.1049935916535
48.19873833333333	-3.015738333333333	4002.331212981533	150.75433280270184	159.96997206152685
48.19872999999999	-3.015736666666667	3893.2003852017947	150.48053539381797	158.4798334566189
48.19872	-3.015735	3787.8795430340488	151.38831782649103	156.4340874892112
48.19871166666667	-3.0157316666666665	3662.256529218184	151.18563932770058	156.30092920913805
48.198705000000004	-3.01573	3553.1256978708752	149.52668386116522	155.39286097863433
48.198695	-3.0157266666666667	3468.107024384509	147.10152030836701	154.70201309803076
48.19868666666666	-3.0157233333333333	3338.6740194631193	145.2582790864201	154.57012203136742
48.198678333333326	-3.01572	3229.5431844858485	146.76983447802255	154.438338331439
48.19866999999999	-3.0157166666666666	3120.4123486706303	147.79942396998942	154.3066633337474
48.19866166666667	-3.015711666666667	3011.2815116109623	145.13699215462472	155.50390465731033
48.19865333333334	-3.0157083333333334	2898.340685874126	143.64767243594252	155.3714010883024
48.198646666666676	-3.0157049999999996	2789.2098465230206	141.3303176277416	155.7991249952287
48.198638333333335	-3.0157000000000003	2700.381179170384	141.6606397318576	157.0061124621366
48.19863	-3.0156966666666665	2587.440350253378	144.0386208653146	156.87260017901292
48.19862166666667	-3.015691666666667	2478.3095076079503	145.0558736808785	158.0855556791517
48.198613333333334	-3.0156866666666664	2365.368676695939	146.87429680679656	159.3042054985878
48.198605	-3.015683333333333	2252.4278447266784	148.25715961435964	159.16950982589282
48.19859666666666	-3.0156800000000006	2143.296998744616	148.93976523358165	159.03487256514813
48.198588333333326	-3.015676666666667	2034.1661513157464	148.07170923093224	158.90029520619154
48.19857999999999	-3.0156733333333334	1925.0353029432783	151.12355989990837	158.76577921457255
48.19857166666667	-3.0156716666666665	1815.9044535305056	146.6951591690336	157.28192804008097
48.198564999999995	-3.0156683333333327	1710.5835899265692	151.1803379174468	157.7136357373417
48.198556666666676	-3.0156650000000003	1621.7549136863263	148.80637430013618	157.57971997030137
48.198546666666665	-3.0156633333333334	1512.6240610982493	155.2389741031411	155.54228971084586
48.19853833333333	-3.015661666666667	1387.0010184841392	154.4497931991501	154.08170568194362
48.19853	-3.0156583333333336	1281.6801511548508	155.0730252837156	153.95034497018787
48.198519999999995	-3.015656666666666	1172.5492947914784	151.39153540138423	151.95660891898217
48.198511666666676	-3.015655	1046.926249174525	155.20637094443757	150.5329318215489
48.198503333333335	-3.0156516666666664	941.6053791339025	150.14133206605013	150.40512011866383
48.198495	-3.0156500000000004	832.474519204748	149.3699532496557	149.00099846825265
48.19848666666667	-3.015646666666667	727.1536469925468	147.59641190190675	148.87504064820013
48.198478333333334	-3.0156449999999997	618.0227848856051	147.12297632625135	147.49231945496334
48.19847	-3.0156416666666663	512.7019108080441	148.35572371617135	147.36837669201716
48.19846166666666	-3.015638333333334	403.5710463155906	143.33187536521044	147.24460853930435
48.198453333333326	-3.015633333333333	294.4401805804765	145.08718747234056	148.37283810453562
48.19844499999999	-3.01563	181.49932450938906	142.00519298559982	148.2477001010875
48.19843666666667	-3.015625	72.3684566851944	140.88735820038843	149.38805262148685
48.19842833333334	-3.01562	1	138.09851273545908	20.673155479159817
48.198421666666675	-3.015616666666667	15271.049756623483	129.9568565350767	15.447119720744041
48.198415000000004	-3.01561	15348.84030511581	117.83241953283789	7.598996699507651
48.198408333333326	-3.0155999999999996	15417.612051389497	102.12815547523448	357.67685724001916
48.19840333333333	-3.0155866666666666	15477.364984079531	90.43533649679667	347.3858011620989
48.19840166666666	-3.015573333333333	15506.396755247593	73.02131220993425	339.915908715894
48.19840333333333	-3.0155600000000002	15492.023835712693	60.57949222436949	334.7065127490164
48.19840666666667	-3.0155466666666664	15434.246232832453	50.576514434038614	330.9199026445551
48.198411666666665	-3.015535	15354.766282430923	42.594211036791236	328.56276405393476
48.19841666666666	-3.0155233333333333	15258.093402655708	30.85033165221438	326.6807185891205
48.198425	-3.015513333333333	15161.420513752557	22.528389045538063	325.66446435590944
48.198431666666664	-3.0155049999999997	15025.85237968543	20.734268798881573	324.9136029484891
48.19844	-3.015498333333333	14916.495986927448	18.054015744296436	324.55270840129697
48.19845	-3.015493333333333	14789.946685568048	14.010035924224297	324.50916354977727
48.198458333333335	-3.01549	14646.204479209147	10.019729662113178	324.57639055205664
48.198466666666675	-3.0154866666666664	14528.674018115102	6.048380134558641	324.64457349503397
48.198476666666664	-3.015483333333333	14411.14355831122	3.5286985719729103	324.81452271423956
48.198485	-3.0154816666666666	14271.910776226527	351.24572242779993	325.11305974823426
48.198495	-3.0154816666666666	14158.88973795979	356.2147439516141	325.80020799939086
48.198503333333335	-3.0154816666666666	14028.675793698318	1.2356834969794193	326.43849179105166
48.19851333333333	-3.0154816666666666	13920.164173409103	357.2216359220504	327.29125534154764
48.198521666666664	-3.0154816666666666	13789.95022881821	355.4156272437451	328.0809077119136
48.19853	-3.0154816666666666	13681.438607981381	353.0034800317849	328.9487283722905
48.19853833333333	-3.0154816666666666	13572.926987251527	352.76743530665055	329.90086625314376
48.198546666666665	-3.0154816666666666	13464.415366194376	349.21049765460816	330.9436042980987
48.198555000000006	-3.0154816666666666	13355.903745026008	351.22539649382463	332.0832781655335
48.19856333333334	-3.0154816666666666	13247.392123639436	351.9591601823763	333.3261752390897
48.19857333333333	-3.015483333333333	13138.880502141647	354.8705531642149	335.5894039070429
48.19858166666666	-3.015483333333333	13013.175966161827	353.9925709404489	337.1321215221302
48.198591666666665	-3.015483333333333	12904.664343605074	350.45468784360804	339.14677414114897
48.198600000000006	-3.015483333333333	12774.450396161794	1.0389902190815405	340.9665543896841
48.198609999999995	-3.015483333333333	12665.938773166527	359.6046088085101	343.3237186434877
48.19862	-3.015483333333333	12535.724825721125	0.11673302204846436	345.87241370985885
48.19862833333333	-3.015483333333333	12405.510877623248	1.3787590497868507	348.14233325540147
48.198638333333335	-3.015483333333333	12296.99925418734	0.5909707567191163	351.03808396172144
48.198646666666676	-3.0154816666666666	12166.785305976124	13.12667266674461	352.4767693809735
48.198656666666665	-3.0154800000000006	12053.764278397633	10.316859812948763	354.4829900113922
48.198665	-3.0154783333333333	11919.04092779983	11.490513544402376	356.01242466347304
48.198675	-3.015476666666667	11806.019902637609	5.704502845069726	358.1354816848202
48.19868499999999	-3.0154733333333334	11671.296554203242	6.419795840156837	359.09169355118144
48.19869333333333	-3.01547	11532.063805438745	11.71120814657857	359.4880697851616
48.198701666666665	-3.0154683333333328	11414.53338226561	10.069533604900272	1.1253954032102627
48.19871	-3.0154633333333334	11301.512362090067	9.01771657154481	0.2864712186986935
48.19871833333333	-3.0154599999999996	11179.472540656267	9.965322763811372	0.6884283962820206
48.198728333333335	-3.0154566666666662	11061.942122006101	10.225405491348766	1.6737274941914535
48.198736666666676	-3.0154516666666664	10922.70938220999	16.5436444027159	0.8298446225232112
48.198744999999995	-3.015448333333333	10800.66956561215	13.640355034636286	1.234214288696279
48.19875333333333	-3.0154433333333333	10683.139152072883	11.49447250894363	0.3942980300528376
48.19876166666666	-3.015438333333334	10561.099338722968	17.041501056772375	359.5622543922777
48.198771666666666	-3.015433333333333	10439.059526599156	13.996312326849903	359.30446585378706
48.198780000000006	-3.01543	10295.317395093676	13.853874706729698	359.7018730650864
48.19878833333334	-3.015425	10177.786987893527	18.82420328094159	358.8766138898706
48.19879833333333	-3.01542	10055.747180571521	21.7877280493407	358.6209945276843
48.19880666666666	-3.0154149999999995	9912.005055151847	18.007858414484502	357.8068492602749
48.198814999999996	-3.015411666666666	9789.965251155318	13.081856148135557	358.19680988232517
48.19882500000001	-3.0154066666666663	9672.434850728565	15.081412960510562	357.94342154326057
48.19883333333334	-3.015401666666667	9528.692730737983	16.87423825142895	357.13657229866584
48.198841666666674	-3.015396666666667	9406.652931440522	16.856835172152984	356.3387365398819
48.19885166666666	-3.0153916666666665	9284.613133801315	15.41953850800013	356.09184727698397
48.198859999999996	-3.0153866666666667	9140.87102000448	17.34204048915396	355.30621355331823
48.19886833333333	-3.0153816666666673	9018.831225367694	17.20756496581714	354.5301489213777
48.19887833333334	-3.0153766666666666	8896.791432175203	15.315560329330452	354.29015904984607
48.198886666666674	-3.015371666666667	8753.049323919642	14.41645059445213	353.5269719929133
