xmag ymag zmag
-2017 1409 -252
-2009 1411 -286
-2009 1411 -286
-2009 1411 -286
-2009 1411 -286
-2009 1411 -286
-2009 1411 -286
-2009 1411 -286
-2009 1411 -286
-2040 1410 -291
-2040 1410 -291
-2040 1410 -291
-2040 1410 -291
-2040 1410 -291
-2040 1410 -291
-2040 1410 -291
-2040 1410 -291
-2023 1391 -252
-2023 1391 -252
-2023 1391 -252
-2023 1391 -252
-2023 1391 -252
-2023 1391 -252
-2023 1391 -252
-2023 1391 -252
-2051 1445 -299
-2051 1445 -299
-2051 1445 -299
-2051 1445 -299
-2051 1445 -299
-2051 1445 -299
-2051 1445 -299
-2051 1445 -299
-2007 1382 -331
-2007 1382 -331
-2007 1382 -331
-2007 1382 -331
-2007 1382 -331
-2007 1382 -331
-2007 1382 -331
-2007 1382 -331
-2011 1406 -257
-2011 1406 -257
-2011 1406 -257
-2011 1406 -257
-2011 1406 -257
-2011 1406 -257
-2011 1406 -257
-2011 1406 -257
-1993 1355 -253
-1993 1355 -253
-1993 1355 -253
-1993 1355 -253
-1993 1355 -253
-1993 1355 -253
-1993 1355 -253
-1993 1355 -253
-2028 1372 -291
-2028 1372 -291
-2028 1372 -291
-2028 1372 -291
-2028 1372 -291
-2028 1372 -291
-2028 1372 -291
-2028 1372 -291
-2016 1398 -274
-2016 1398 -274
-2016 1398 -274
-2016 1398 -274
-2016 1398 -274
-2016 1398 -274
-2016 1398 -274
-2016 1398 -274
-2004 1370 -246
-2004 1370 -246
-2004 1370 -246
-2004 1370 -246
-2004 1370 -246
-2004 1370 -246
-2004 1370 -246
-2004 1370 -246
-2048 1330 -267
-2048 1330 -267
-2048 1330 -267
-2048 1330 -267
-2048 1330 -267
-2048 1330 -267
-2048 1330 -267
-2048 1330 -267
-2028 1368 -294
-2028 1368 -294
-2028 1368 -294
-2028 1368 -294
-2028 1368 -294
-2028 1368 -294
-2028 1368 -294
-2028 1368 -294
-2064 1392 -258
-2064 1392 -258
-2064 1392 -258
-2064 1392 -258
-2064 1392 -258
-2064 1392 -258
-2064 1392 -258
-2064 1392 -270
-2016 1384 -270
-2016 1384 -270
-2016 1384 -270
-2016 1384 -270
-2016 1384 -270
-2016 1384 -270
-2016 1384 -270
-2023 1347 -248
-2023 1347 -248
-2023 1347 -248
-2023 1347 -248
-2023 1347 -248
-2023 1347 -248
-2023 1347 -248
-2023 1347 -248
-2028 1373 -265
-2028 1373 -265
-2028 1373 -265
-2028 1373 -265
-2028 1373 -265
-2028 1373 -265
-2028 1373 -265
-2028 1373 -265
-2017 1392 -226
-2017 1392 -226
-2017 1392 -226
-2017 1392 -226
-2017 1392 -226
-2017 1392 -226
-2017 1392 -226
-2017 1392 -226
-2023 1372 -296
-2023 1372 -296
-2023 1372 -296
-2023 1372 -296
-2023 1372 -296
-2023 1372 -296
-2023 1372 -296
-2023 1372 -296
-2029 1407 -269
-2029 1407 -269
-2029 1407 -269
-2029 1407 -269
-2029 1407 -269
-2029 1407 -269
-2029 1407 -269
-2029 1407 -269
-1996 1380 -262
-1996 1380 -262
-1996 1380 -262
-1996 1380 -262
-1996 1380 -262
-1996 1380 -262
-1996 1380 -262
-1996 1380 -262
-2002 1412 -261
-2002 1412 -261
-2002 1412 -261
-2002 1412 -261
-2002 1412 -261
-2002 1412 -261
-2002 1412 -261
-2002 1412 -261
-2022 1434 -271
-2022 1434 -271
-2022 1434 -271
-2022 1434 -271
-2022 1434 -271
-2022 1434 -271
-2022 1434 -271
-2022 1434 -271
-2025 1384 -291
-2025 1384 -291
-2025 1384 -291
-2025 1384 -291
-2025 1384 -291
-2025 1384 -291
-2025 1384 -291
-2025 1384 -291
-2010 1374 -289
-2010 1374 -289
-2010 1374 -289
-2010 1374 -289
-2010 1374 -289
-2010 1374 -289
-2010 1374 -289
-2010 1374 -289
-2014 1416 -306
-2014 1416 -306
-2014 1416 -306
-2014 1416 -306
-2014 1416 -306
-2014 1416 -306
-2014 1416 -306
-2014 1416 -306
-1988 1441 -318
-1988 1441 -318
-1988 1441 -318
-1988 1441 -318
-1988 1441 -318
-1988 1441 -318
-1988 1441 -318
-1988 1441 -318
-2047 1403 -271
-2047 1403 -271
-2047 1403 -271
-2047 1403 -271
-2047 1403 -271
-2047 1403 -271
-2047 1403 -271
-2047 1403 -271
-2047 1406 -304
-2047 1406 -304
-2047 1406 -304
-2047 1406 -304
-2047 1406 -304
-2047 1406 -304
-2047 1406 -304
-2047 1406 -304
-2027 1404 -265
-2027 1404 -265
-2027 1404 -265
-2027 1404 -265
-2027 1404 -265
-2027 1404 -265
-2027 1404 -265
-2027 1404 -265
-2060 1407 -303
-2060 1407 -303
-2060 1407 -303
-2060 1407 -303
-2060 1407 -303
-2060 1407 -303
-2060 1407 -303
-2060 1407 -303
-2009 1370 -290
-2009 1370 -290
-2009 1370 -290
-2009 1370 -290
-2009 1370 -290
-2009 1370 -290
-2009 1370 -290
-2009 1370 -290
-2034 1360 -286
-2034 1360 -286
-2034 1360 -286
-2034 1360 -286
-2034 1360 -286
-2034 1360 -286
-2034 1360 -286
-2034 1360 -286
-2016 1425 -315
-2016 1425 -315
-2016 1425 -315
-2016 1425 -315
-2016 1425 -315
-2016 1425 -315
-2016 1425 -315
-2016 1425 -315
-1991 1428 -322
-1991 1428 -322
-1991 1428 -322
-1991 1428 -322
-1991 1428 -322
-1991 1428 -322
-1991 1428 -322
-1991 1428 -322
-2028 1391 -335
-2028 1391 -335
-2028 1391 -335
-2028 1391 -335
-2028 1391 -335
-2028 1391 -335
-2028 1391 -335
-2028 1391 -335
-2012 1401 -329
-2012 1401 -329
-2012 1401 -329
-2012 1401 -329
-2012 1401 -329
-2012 1401 -329
-2012 1401 -329
-2012 1401 -329
-2005 1385 -239
-2005 1385 -239
-2005 1385 -239
-2005 1385 -239
-2005 1385 -239
-2005 1385 -239
-2005 1385 -239
-2005 1385 -239
-2040 1380 -307
-2040 1380 -307
-2040 1380 -307
-2040 1380 -307
-2040 1380 -307
-2040 1380 -307
-2040 1380 -307
-2040 1380 -307
-2078 1404 -317
-2078 1404 -317
-2078 1404 -317
-2078 1404 -317
-2078 1404 -317
-2078 1404 -317
-2078 1404 -317
-2078 1404 -317
-2001 1395 -322
-2001 1395 -322
-2001 1395 -322
-2001 1395 -322
-2001 1395 -322
-2001 1395 -322
-2001 1395 -322
-2001 1395 -322
-2045 1396 -373
