xmag ymag zmag
-3300 -179 -4585
-3300 -179 -4585
-3300 -179 -4585
-3300 -179 -4585
-3280 -184 -4657
-3280 -184 -4657
-3280 -184 -4657
-3280 -184 -4657
-3280 -184 -4657
-3280 -184 -4657
-3280 -184 -4657
-3280 -184 -4657
-3314 -237 -4679
-3314 -237 -4679
-3314 -237 -4679
-3314 -237 -4679
-3314 -237 -4679
-3314 -237 -4679
-3314 -237 -4679
-3314 -237 -4679
-3308 -215 -4678
-3308 -215 -4678
-3308 -215 -4678
-3308 -215 -4678
-3308 -215 -4678
-3308 -215 -4678
-3308 -215 -4678
-3308 -215 -4678
-3289 -215 -4616
-3289 -215 -4616
-3289 -215 -4616
-3289 -215 -4616
-3289 -215 -4616
-3289 -215 -4616
-3289 -215 -4616
-3289 -215 -4616
-3293 -219 -4653
-3293 -219 -4653
-3293 -219 -4653
-3293 -219 -4653
-3293 -219 -4653
-3293 -219 -4653
-3293 -219 -4653
-3293 -219 -4653
-3284 -222 -4627
-3284 -222 -4627
-3284 -222 -4627
-3284 -222 -4627
-3284 -222 -4627
-3284 -222 -4627
-3284 -222 -4627
-3284 -222 -4627
-3263 -231 -4652
-3263 -231 -4652
-3263 -231 -4652
-3263 -231 -4652
-3263 -231 -4652
-3263 -231 -4652
-3263 -231 -4652
-3263 -231 -4652
-3268 -220 -4723
-3268 -220 -4723
-3268 -220 -4723
-3268 -220 -4723
-3268 -220 -4723
-3268 -220 -4723
-3268 -220 -4723
-3268 -220 -4723
-3280 -250 -4699
-3280 -250 -4699
-3280 -250 -4699
-3280 -250 -4699
-3280 -250 -4699
-3280 -250 -4699
-3280 -250 -4699
-3280 -250 -4699
-3277 -196 -4632
-3277 -196 -4632
-3277 -196 -4632
-3277 -196 -4632
-3277 -196 -4632
-3277 -196 -4632
-3277 -196 -4632
-3277 -196 -4632
-3278 -248 -4631
-3278 -248 -4631
-3278 -248 -4631
-3278 -248 -4631
-3278 -248 -4631
-3278 -248 -4631
-3278 -248 -4631
-3278 -248 -4631
-3288 -230 -4641
-3288 -230 -4641
-3288 -230 -4641
-3288 -230 -4641
-3288 -230 -4641
-3288 -230 -4641
-3288 -230 -4641
-3288 -230 -4641
-3300 -221 -4666
-3300 -221 -4666
-3300 -221 -4666
